,uuid,created_at,updated_at,challengeable_type,subject_key,subject_type,subject_owner,subject_source,subject_source_date,comment,Entity.LegalName,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.LegalJurisdiction,Entity.EntityStatus,Registration.RegistrationStatus,Registration.ValidationSources
836,05408f82-5ebb-42be-bf20-4c0eab7569dd,24-02-2020 12:07,27-02-2020 16:00,App\ChallengeDetail,5493004NLEXB8DK06353,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,24-02-2020 11:07,Could you please update the legal name as challenged. ,PLANTA SOLAR OPDE 53 S.L.,,ES,31510,,ES,28016,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
837,67b2f419-ea36-48eb-bc8c-fcc21983c83c,24-02-2020 12:30,4/3/2020 18:00,App\ChallengeDetail,549300IBS8TGO5YFNU44,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,24-02-2020 11:30,AZ MULTI ASSET –AZ Bond – Target 2021 which was merged into AZ Fund 1. https://www.azfund.com/documents/1198934/1404850/Notice+to+unitholders+of+AZ+Multi+Asset+%281st+mergers%29.pdf/d93a3cef-d743-4acc-b6a3-76413625803b,Kjeldbjerg VandvÃ¦rk A.m.b.a.,,DK,7800,,DK,7800,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
838,c64b21ce-2089-4ca4-80ea-37ad15ed6f50,24-02-2020 12:36,4/3/2020 18:00,App\ChallengeDetail,549300JGXDNIDG7DQ934,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,24-02-2020 11:36,As per source AZ MULTI ASSET - AZ EQUITY - BEST VALUE was merged into AZ FUND 1 - AZ EQUITY - BEST VALUE. https://www.azfund.com/documents/1198934/1404850/Notice+to+unitholders+of+AZ+Multi+Asset+%281st+mergers%29.pdf/d93a3cef-d743-4acc-b6a3-76413625803b,4057996 CANADA INC.,CA-AB,CA,,CA-AB,CA,,CA,ACTIVE,ISSUED,FULLY_CORROBORATED
839,542fd861-9ac0-47ca-9fbb-78a428c6d227,24-02-2020 15:17,25-02-2020 17:00,App\ChallengeDetail,222100WVVSK7F8JPBI06,Level1,213800WAVVOPS85N2205,LEI_SEARCH,24-02-2020 14:17,Duplicate of LEI 549300OA4ZDP5YSSH059,GREEN BUILDING S.R.L.,IT-PD,IT,35020,IT-PD,IT,35020,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
840,53e21c50-9047-4dc9-849a-7466d4a965ca,24-02-2020 15:25,28-02-2020 11:00,App\ChallengeDetail,549300J4OQ973AEQEG06,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,24-02-2020 14:25,Per Indiana registry or https://bsd.sos.in.gov/PublicBusinessSearch/BusinessInformationFromIndex the company name for this LEI should be OBH Inc. Thank you.,MASTER OVERSEAS,,IN,452001,,IN,452001,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
841,,,,,,,,,,,,,,,,,,,,,
842,108091ca-07b7-401c-9e2c-eb63d7a998be,24-02-2020 16:12,9/3/2020 12:00,App\ChallengeDetail,5493002IKZX8JMY8V281,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,24-02-2020 15:12,Hello,UK Curacap ApS,,DK,4440,,DK,4440,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
843,a2e30358-d145-4a21-b7e2-2e5be319e479,25-02-2020 07:25,4/3/2020 15:00,App\ChallengeDetail,549300F8OIHI2756NH97,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,25-02-2020 06:25,549300T2KPFWUMR6FW31 seem to be the duplicate as they have the same name and address.kindly review.,æ ªå¼ä¼ç¤¾æ¥æ¬ã«ã¹ããã£éè¡/010219620,,JP,104-6228,,JP,104-6228,JP,ACTIVE,ISSUED,FULLY_CORROBORATED
844,29c2359f-c00b-4fc6-9378-1d4da251304c,25-02-2020 11:15,25-02-2020 13:00,App\ChallengeDetail,98450074EGC4586C0873,Level1,529900T8BM49AURSDO55,LEI_SEARCH,25-02-2020 10:15,The company is registered and headquartered in the Netherlands (please see the attached screenshot from the Dutch register,URBAN GARMENTS,,IN,110032,,IN,110032,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
845,80d4365c-a7e2-4d7b-b953-11416ea1f59e,25-02-2020 11:24,26-02-2020 19:00,App\ChallengeDetail,549300ENLFAYHAR7D270,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,25-02-2020 10:24,Could you please explain the rationale behind linking the LEI ID: 549300ENLFAYHAR7D270 to a private individual.,Bernd ClauÃ Rohholzagentur GmbH,,DE,59457,,DE,59457,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
846,07d85d23-5148-4d13-8d40-3a536109c7b4,25-02-2020 11:28,25-02-2020 13:00,App\ChallengeDetail,213800D861T2ML5GDO84,Level1,213800WAVVOPS85N2205,LEI_SEARCH,25-02-2020 10:28,Could you please explain the rationale behind linking the LEI ID: 213800D861T2ML5GDO84 to a private individual.,DOKTERSPRAKTIJK WERNER CAMPS,BE-VLI,BE,3980,BE-VLI,BE,3980,BE,ACTIVE,ISSUED,FULLY_CORROBORATED
847,a7514dc0-859c-4f5a-83aa-6024c45fe736,25-02-2020 13:47,4/3/2020 13:00,App\ChallengeDetail,254900GC78UX0AXZ6T52,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,25-02-2020 12:47,The company COMSTAR AUTOMOTIVE TECHNOLOGIES PRIVATE LIMITED is issued a duplicate LEI by your LOU. LEI Number 254900GC78UX0AXZ6T52 issued by you has issuance date as 13-12-2019 and the LEI number 335800CYVDWIJG7PCR93 issued by us (LEIL) has issuance date as 11-12-2017. The LEI that that was issued earliest should survive as per ROC guidelines. Hence we request you to mark LEI - 254900GC78UX0AXZ6T52 as duplicate.,WEYBOURNE SERVICES SINGAPORE PTE. LTD.,,SG,118222,,SG,118222,SG,ACTIVE,ISSUED,FULLY_CORROBORATED
848,fd94ff86-c8c6-4432-97aa-6701b635846b,25-02-2020 14:27,10/3/2020 16:00,App\ChallengeDetail,254900S46YPRT7LUCJ73,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,25-02-2020 13:27,same name,BOELSKIFTE MOGENSEN HOLDING ApS,,DK,8240,,DK,8240,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
849,f401d856-297d-4cc3-aaad-8a4b263b3211,25-02-2020 14:28,9/3/2020 14:00,App\ChallengeDetail,2549004BOWEA0UOZHM30,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,25-02-2020 13:28,same name,RENFREWSHIRE EDUCATIONAL TRUST,GB-RFW,GB,PA1 1JB,GB-RFW,GB,PA1 1JB,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
850,a0cdcff6-3975-4084-b5d9-0b3af1f88d65,25-02-2020 14:45,27-02-2020 14:00,App\ChallengeDetail,5299009AVGDIMRCELZ43,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,25-02-2020 13:45,same name,european primary placement facility (eppf) S.A. - Compartment London Borough of Sutton,LU-LU,LU,L-1417,LU-LU,LU,L-1417,LU,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
851,,,,,,,,,,,,,,,,,,,,,
852,aa94148e-1bf4-46b9-ad95-5036fc1f7a6e,25-02-2020 14:50,25-02-2020 16:00,App\ChallengeDetail,2549001MJVT5MRPH5206,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,25-02-2020 13:50,same name,Varia Structured Opportunities II S.A. - VSO II Blackglen,LU-LU,LU,L-2168,LU-LU,LU,L-2168,LU,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
853,3b339e4d-e348-4b54-9bc5-df38a51478a3,25-02-2020 14:57,3/3/2020 12:00,App\ChallengeDetail,815600C27DDDAC045D50,Level1,815600EAD78C57FCE690,LEI_SEARCH,25-02-2020 13:57,No evidence of this merger available on our side,YANBU INTERNATIONAL WATER COMPANY,SA-01,SA,13245,SA-01,SA,13245,SA,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
854,1424c68d-7a56-46a9-9bd7-699e81cf242b,25-02-2020 14:59,27-02-2020 10:00,App\ChallengeDetail,894500N9WRD88BQ4Q976,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,25-02-2020 13:59,same nae,STEELY RESOLVE LIMITED,GB-SRY,GB,GU1 3UW,GB-SRY,GB,GU1 3UW,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
855,5502f8a4-efec-4b43-9c63-7b6d20bfb06f,25-02-2020 15:51,25-02-2020 19:00,App\ChallengeDetail,254900ND8X82ATIQTU92,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,25-02-2020 14:51,same names,ROC 1 S.Ã  r.l.,LU-LU,LU,L-2227,LU-LU,LU,L-2227,LU,ACTIVE,ISSUED,FULLY_CORROBORATED
856,fa8ca47f-4f19-4b37-aebb-8df28802ca5c,25-02-2020 17:20,25-02-2020 19:00,App\ChallengeDetail,254900DLQ7RXZ9IX5I71,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,25-02-2020 16:20,https://beta.companieshouse.gov.uk/company/SC471792,HEXAGON INSURANCE PCC LIMITED,,GG,GY1 4JH,,GG,GY1 4JH,GG,ACTIVE,ISSUED,FULLY_CORROBORATED
857,b87e17fb-8bf1-45f3-a458-2e147897c16b,25-02-2020 20:15,26-02-2020 18:00,App\ChallengeDetail,549300JZNB745JT5WY51,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,25-02-2020 19:15,Same name,GROWPALM LIMITED,GB-LND,GB,W1B 2HA,GB-LND,GB,W1B 2HA,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
858,3ef6ecd9-1fb8-4553-9330-5d27b1fa0d23,26-02-2020 08:50,28-02-2020 16:00,App\ChallengeDetail,549300C654ZPQWG3JF34,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,26-02-2020 07:50,Entity name and type has changed yesterday,BANK OF BERMUDA FOUNDATION,,BM,HM 08,,BM,HM 08,BM,ACTIVE,ISSUED,FULLY_CORROBORATED
859,0b70ad32-5994-4a44-9f0a-9ec3cda89a09,26-02-2020 09:31,6/3/2020 13:00,App\ChallengeDetail,81560021C75F2DA9DE64,Level2,815600EAD78C57FCE690,LEI_SEARCH,26-02-2020 08:31,Ultimate Parent is 529900P3TGAEV109ZN28 Grebe Holding GmbH,VIREN ASHER CONSULTANCY LTD,GB-NTT,GB,NG16 1RH,GB-NTT,GB,NG16 1RH,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
860,82eb14bb-91f0-497d-91c9-5924bb049de2,26-02-2020 09:40,3/3/2020 11:00,App\ChallengeDetail,549300SW002VI7I2NJ34,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,26-02-2020 08:40,Source: https://www.sec.gov/Archives/edgar/data/1100663/000119312514241353/d745741dex99e2.htm,GUY HERBERT BENNETT & RACHAEL KNODELL BENNETT SETTLEMENT,GB-BST,GB,BS9 3DZ,GB-BST,GB,BS9 3DZ,GB,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
861,708d6eb0-1144-46c7-ada3-3d86210a9398,26-02-2020 13:20,10/3/2020 13:00,App\ChallengeDetail,549300F1GQ8F7I60PK58,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,26-02-2020 12:20,As per source Investment Managers Series Trust was merged into Managed Portfolio Series - Tortoise MLP & Energy Infrastructure Fund.kindly review https://sec.report/Document/0000894189-19-006279/,OBÄINA VOJNIK,,SI,3212,,SI,3212,SI,ACTIVE,ISSUED,FULLY_CORROBORATED
862,56617fd2-4540-41b3-80a7-89e8de044744,26-02-2020 15:18,2/3/2020 11:00,App\ChallengeDetail,959800FG9PNDBW5PT205,Level1,959800R2X69K6Y6MX775,LEI_SEARCH,26-02-2020 14:18,Both records have the same name and address details - suspect duplicates.,AXA ACTIONS RELAIS FRANCE 2020,FR-75,FR,92800,FR-75,FR,92800,FR,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
863,442257e2-c8ba-40db-a63a-24470b143df2,26-02-2020 15:40,3/3/2020 13:00,App\ChallengeDetail,254900EHT0YB31EL1K59,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,26-02-2020 14:40,As per source,AXA ACTIONS RELAIS GLOBAL 2020,FR-75,FR,92800,FR-75,FR,92800,FR,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
864,adaab469-d7e6-473c-aaff-ebac83950a4f,26-02-2020 17:15,26-02-2020 19:00,App\ChallengeDetail,549300UY0FJ5WIWGHN70,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,26-02-2020 16:15,LEI ID: 549300UY0FJ5WIWGHN70 and LEI ID: XEE9ULEEIFVK5JD6PM83 are potential duplicates.,M P MARLAND DISCRETIONARY TRUST,GB-SOM,GB,TA10 9SJ,GB-SOM,GB,TA10 9SJ,GB,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
865,627ea19f-e3ec-443e-bb6b-4c0c2c02e057,27-02-2020 02:51,27-02-2020 06:00,App\ChallengeDetail,254900JSF2LOJ1UIP142,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,27-02-2020 01:51,Bloomberg notified us the LEI submission had been changed to completed. Please renew the status of the registration ASAP. Thank you!,KUTCH TO AUSTRALIA PTY LTD,AU-WA,AU,6063,AU-WA,AU,6063,AU,ACTIVE,ISSUED,FULLY_CORROBORATED
866,fe1d879d-83c4-4243-aa36-3056f70183aa,27-02-2020 05:52,27-02-2020 13:00,App\ChallengeDetail,529900ZX7X4UPCD75Y24,Level2,5299000J2N45DDNE4Y28,LEI_SEARCH,27-02-2020 04:52,Dear team,Glenbeigh 2 Seller Designated Activity Company,,IE,,,IE,,IE,ACTIVE,ISSUED,FULLY_CORROBORATED
867,99e8557f-0c5c-4545-99b4-552aaa819880,27-02-2020 10:20,13-03-2020 13:00,App\ChallengeDetail,G0G4PRB87K0V5MXIV248,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,27-02-2020 09:20,As the curators of the university are the governing body of the entity itself (https://www.umsystem.edu/curators),GTS INVESTEMNT EUROPE ICAV,,IE,,,IE,,IE,ACTIVE,ISSUED,FULLY_CORROBORATED
868,0d6f2d42-d809-4b32-b356-b4e8a29c41a7,27-02-2020 10:22,28-02-2020 12:00,App\ChallengeDetail,724500RBRKHJE9Y9A296,Level2,724500A93Z8V1MJK5349,LEI_SEARCH,27-02-2020 09:22,We believe that KVADRAT A/S is not the parent of 724500RBRKHJE9Y9A296. Please remove this.,Glenbeigh 2 Warehouse Designated Activity Company,,IE,,,IE,,IE,ACTIVE,ISSUED,FULLY_CORROBORATED
869,a2fa64ea-3dc9-4db5-a52b-1d4985d46a88,27-02-2020 12:05,28-02-2020 10:00,App\ChallengeDetail,549300MNG0KD7OXG0W39,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,27-02-2020 11:05,549300FOUHLTYWD1Z534 to be the duplicate as they have the same name ,"DoplnkovÃ¡ dÃ´chodkovÃ¡ spoloÄnosÅ¥ Tatra banky, a.s., Comfort life 2060 prÃ­spevkovÃ½ d.d.f.",,SK,811 06,,SK,811 06,SK,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
870,e8523507-3ff5-4a48-a206-ff6a91365d80,27-02-2020 12:08,29-02-2020 06:00,App\ChallengeDetail,335800GE4WT3MTN3G759,Level2,335800FVH4MOKZS9VH40,LEI_SEARCH,27-02-2020 11:08,Please correct the data as soon as possible.,Oranday Holdings Limited,,IE,D02FY24,,IE,D02FY24,IE,ACTIVE,ISSUED,FULLY_CORROBORATED
871,25bc7eb8-8830-4413-8caa-3b0aaf5f2f49,27-02-2020 12:28,3/3/2020 14:00,App\ChallengeDetail,2138006VAWTJT57PQ586,Level1,213800WAVVOPS85N2205,LEI_SEARCH,27-02-2020 11:28,https://www.icris.cr.gov.hk/csci/cns_basic_comp.do,Siddha s.r.o.,,SK,927 01,,SK,927 01,SK,ACTIVE,ISSUED,FULLY_CORROBORATED
872,8c41f8e6-c0b3-46b7-b321-1c9154cc4eae,27-02-2020 13:07,2/3/2020 11:00,App\ChallengeDetail,3157000FIU03VAT78F41,Level2,315700LK78Z7C0WMIL03,LEI_SEARCH,27-02-2020 12:07,Dear team,HARPER'S CROSSING LIMITED PARTNERSHIP,US-IN,US,46220,US-OH,US,43215,US-IN,ACTIVE,ISSUED,FULLY_CORROBORATED
873,1ed23974-80cd-475a-a80d-8856ef3c5d2c,27-02-2020 13:27,27-03-2020 16:00,App\ChallengeDetail,875500SL721XT1P2PF54,Level1,52990034RLKT0WSOAM90,LEI_SEARCH,27-02-2020 12:27,Dear LEI Team,"Centerbrooke Self Storage, LLC",US-VA,US,23451-6131,US-VA,US,23451,US-VA,ACTIVE,ISSUED,FULLY_CORROBORATED
874,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,,,,
876,3f15854a-077c-4c6e-b9a7-07260e763a6b,27-02-2020 14:17,5/3/2020 18:00,App\ChallengeDetail,549300ARY87KQDCJUJ23,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,27-02-2020 13:17,https://www.cima.ky/search/searchforentity.aspx,MANTEIO CAPITAL LLC,US-DE,US,19808,US-NJ,US,7090,US-DE,ACTIVE,ISSUED,FULLY_CORROBORATED
877,10c360f2-6214-420d-9221-8bba0b00cd2b,27-02-2020 14:47,3/3/2020 12:00,App\ChallengeDetail,549300PLN5Z1BLL3GM65,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,27-02-2020 13:47,549300DRM9KIRUI1NK03 seem to be the duplicate as they have the same name ,Expert Investor V ICAV - Pactum Corporate Capital Fund,IE-D,IE,D02 XK09,LU-LU,LU,L-2180,IE,ACTIVE,ISSUED,FULLY_CORROBORATED
878,3f53e489-19d2-412b-9fb4-78ac52ecbc6c,27-02-2020 14:55,27-02-2020 18:00,App\ChallengeDetail,549300KFQW77LQH68M19,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,27-02-2020 13:55,LAZARD GLOBAL EQUITY SELECT FUND,"HPIII LEHIGH VALLEY 3435, LLC",US-DE,US,19709,US-WI,US,53202,US-DE,ACTIVE,ISSUED,FULLY_CORROBORATED
879,5e304eb9-4d5a-4fce-a91d-496e9df6795b,27-02-2020 14:59,28-02-2020 12:00,App\ChallengeDetail,JI376UEGMQ5TDKUOM103,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,27-02-2020 13:59,S5Y3O6VQ0TG5C3WLJP73 seem to be the duplicate based on same and address on the GLEIF portal.kindly review.,"EXPLORER POINTE, LLC",US-WA,US,98902,US-WA,US,98902,US-WA,ACTIVE,ISSUED,FULLY_CORROBORATED
880,4ca4f52d-7ee5-4d0a-9094-040b535ae098,27-02-2020 15:04,28-02-2020 19:00,App\ChallengeDetail,549300971RP6F561HN63,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,27-02-2020 14:04,same names,MCCANN & CHENG MANAGEMENT PTY LTD,AU-QLD,AU,4116,AU-QLD,AU,4116,AU,ACTIVE,ISSUED,FULLY_CORROBORATED
881,823e8dcb-43ce-4ef0-b6fc-44e6d66baae4,27-02-2020 18:18,2/3/2020 10:00,App\ChallengeDetail,95980000000000000000,Level1,959800R2X69K6Y6MX775,LEI_SEARCH,27-02-2020 17:18,Issuer website here,Eurizon Fund - Bond EUR 1-10 y LTE,LU-LU,LU,L-1930,LU-LU,LU,L-1930,LU,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
882,55c0d837-f4b8-4987-a888-f46ecdaee3fe,28-02-2020 08:42,4/3/2020 16:00,App\ChallengeDetail,549300SEXHXVJEKV5711,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,28-02-2020 07:42,5493004QCZPSUEJ41D92 seem to be the duplicate based on same name and address on the GLEIF portal.kindly review id one of them can be marked as a duplicate.,Promontoria OT Partners II B.V.,NL-UT,NL,3743 KN,NL-UT,NL,3743 KN,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
883,58ec60d6-4688-4832-a463-af818d18973a,28-02-2020 09:26,6/3/2020 13:00,App\ChallengeDetail,254900ND8X82ATIQTU92,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,28-02-2020 08:26,same names,Net Lease Capital Series XI LLC,US-VA,US,23111-1709,US-MD,US,20814,US-VA,ACTIVE,ISSUED,FULLY_CORROBORATED
884,fda20d74-a0a7-4a72-9db9-4d535022c2b9,28-02-2020 09:51,9/3/2020 15:00,App\ChallengeDetail,969500KKC4MCN0O2LR41,Level1,969500Q2MA9VBQ8BG884,LEI_SEARCH,28-02-2020 08:51,Same name,TRADECORE GROUP LIMITED,GB-LND,GB,EC2V 6DN,GB-LND,GB,EC2V 6DN,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
885,4d295c55-30e7-4948-8e13-8713321ec3d3,28-02-2020 10:09,28-02-2020 12:00,App\ChallengeDetail,213800RI3193ZQDEA191,Level1,213800WAVVOPS85N2205,LEI_SEARCH,28-02-2020 09:09,213800SAS7IU823TPF09 seem to be the duplicate as CALISEN GROUP HOLDINGS LIMITED is the alternate name.kindly review,MI Brewin Dolphin Voyager Funds - MI Brewin Dolphin Voyager Max 100% Equity Fund,GB-ESS,GB,CM1 3BY,GB-ESS,GB,CM1 3BY,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
886,5c05fbca-f25d-40b7-a886-27d6bdbf7f42,28-02-2020 12:18,5/3/2020 10:00,App\ChallengeDetail,7890004YBUBGOLZA1H10,Level1,789000TVSB96MCOKSB52,LEI_SEARCH,28-02-2020 11:18,Duplicate Of LEI 549300SZ7A21B6NL9S53,MEDIOBANCA GLOBAL RATES,IT-MI,IT,20121,IT-MI,IT,20121,IT,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
887,6a46af94-5948-4a0a-a655-b9eb3ec2c6ef,28-02-2020 14:55,2/3/2020 12:00,App\ChallengeDetail,5299007SFXN8EDX7CZ53,Level2,5299000J2N45DDNE4Y28,LEI_SEARCH,28-02-2020 13:55,Hello LEI Team,"PLACER HEIGHTS PLAZA SHOPPING CENTER, LLC",US-DE,US,19904,US-CA,US,95688,US-DE,ACTIVE,ISSUED,FULLY_CORROBORATED
888,4c0e9c15-afd4-47b8-ad7f-32095546c015,1/3/2020 10:44,2/3/2020 2:00,App\ChallengeDetail,254900TAEQ6UHRHWZS23,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,1/3/2020 9:44,please find HK Reg Doc stating COI is BVI along with BVI Address,MEDIOBANCA CORPORATE IG,IT-MI,IT,20121,IT-MI,IT,20121,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
889,b63d0932-a574-465c-9354-613bbf688ae6,2/3/2020 8:42,2/3/2020 12:00,App\ChallengeDetail,315700VLKCJTFPAP2P64,Level2,315700LK78Z7C0WMIL03,LEI_SEARCH,2/3/2020 7:42,This is with reference to LEI -2138002ZKW2XO1P2HF28 issued to 'PT HOME CREDIT INDONESIA' which is currently reporting 'HOME CREDIT GROUP B.V.' as an ultimate parent.,PARINDER AS,NO-07,NO,3217,NO-07,NO,3217,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
890,752184c6-6c49-4cf3-b2da-66b1d451acc5,2/3/2020 13:15,3/3/2020 17:00,App\ChallengeDetail,254900HEF1G0DMWFC147,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,2/3/2020 12:15,New address,DANGAARD GROUP POLSKA SPÃÅKA Z OGRANICZONÄ ODPOWIEDZIALNOÅCIÄ,PL-14,PL,03-736,PL-14,PL,03-736,PL,ACTIVE,ISSUED,FULLY_CORROBORATED
891,e67eab54-753b-4b4c-8316-c2bff4813cd3,2/3/2020 13:39,2/3/2020 15:00,App\ChallengeDetail,984500479AAD5A78V570,Level1,529900T8BM49AURSDO55,LEI_SEARCH,2/3/2020 12:39,984500479AAD5A78V570 - incorrect register ID.,STANDOUT ENTERPRISES PTY LTD,AU-NSW,AU,2261,AU-NSW,AU,2261,AU,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
892,80fe0bf2-30b2-49c2-b7bd-5a1f049cf082,2/3/2020 14:23,3/3/2020 12:00,App\ChallengeDetail,815600F473703101D710,Level1,815600EAD78C57FCE690,LEI_SEARCH,2/3/2020 13:23,Registered as No. should be 01702630359 and not 01628850347,FRIDTHJOF FILM A/S,DK-84,DK,2450,DK-84,DK,2450,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
893,e2794847-0890-42f0-820b-377952b4aed8,3/3/2020 9:37,10/3/2020 13:00,App\ChallengeDetail,549300I8GPK56G8HOD39,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,3/3/2020 8:37,We suspect it's a duplicate as the entity cannot be found in the Israeli register and closely matches another record,MI Brewin Dolphin Voyager Funds - MI Brewin Dolphin Voyager Max 70% Equity Fund,GB-ESS,GB,CM1 3BY,GB-ESS,GB,CM1 3BY,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
894,7ebf6679-4ee5-4f52-a96d-f0369fed4cc9,3/3/2020 13:01,16-03-2020 17:00,App\ChallengeDetail,9598009BQ1W4EVHMX365,Level1,959800R2X69K6Y6MX775,LEI_SEARCH,3/3/2020 12:01,Both records have the same name,IKKURTY CAPITAL LLC,US-FL,US,33634,US-FL,US,33634,US-FL,ACTIVE,ISSUED,FULLY_CORROBORATED
895,cc1c6918-b24d-43ef-af48-350963098604,3/3/2020 13:10,10/3/2020 13:00,App\ChallengeDetail,549300BLLKNGN01JNH59,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,3/3/2020 12:10,This is a duplicate and the company changed its name to Epsilon Niederaichbach Propco Scs,"KENNESAW PROPERTIES I, LLC",US-DE,US,19801,US-TX,US,75001,US-DE,ACTIVE,ISSUED,FULLY_CORROBORATED
896,686dedd1-2ec1-4134-bacd-98191be3f9b3,3/3/2020 15:29,10/3/2020 13:00,App\ChallengeDetail,549300JGH4EIZ0P7CE64,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,3/3/2020 14:29,Please confirm duplicate,Promontoria Corporate Credit Solutions Fund II B.V.,NL-UT,NL,3743 KN,NL-UT,NL,3743 KN,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
897,22ccbb25-c841-46bd-8511-98f1abcbc3d3,3/3/2020 16:11,26-03-2020 11:00,App\ChallengeDetail,9676005OPVU294VRBB62,Level1,52990034RLKT0WSOAM90,LEI_SEARCH,3/3/2020 15:11,https://www.gleif.org/lei/9676005OPVU294VRBB62,MI Brewin Dolphin Voyager Funds - MI Brewin Dolphin Voyager Max 50% Equity Fund,GB-ESS,GB,CM1 3BY,GB-ESS,GB,CM1 3BY,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
898,378c73f2-baff-4bba-8f43-30adc339b525,3/3/2020 16:13,3/3/2020 18:00,App\ChallengeDetail,549300JZNB745JT5WY51,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,3/3/2020 15:13,Please check duplicates,CARRE TRUST AG AS TRUSTEE OF THE REY FAMILY TRUST SETTLEMENT,CH-ZH,CH,8002,CH-ZH,CH,8002,CH,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
899,e3b1c65b-7a6b-446b-94d4-ae1508535fca,3/3/2020 16:17,26-03-2020 11:00,App\ChallengeDetail,9676007JCQ3MSRKERJ64,Level1,52990034RLKT0WSOAM90,LEI_SEARCH,3/3/2020 15:17,https://www.gleif.org/lei/9676007JCQ3MSRKERJ64,BlackRock Investment Management (UK) Limited,NL-NH,NL,1096 HA,,KY,KY1-9008,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
